,0
ATVI,0.02468587236567688
ALGN,0.012815848431154709
GOOGL,0.2042519525584118
ANSS,0.07490408074300653
ADP,0.01919663916527442
BIIB,0.006548227918860526
CMCSA,0.04600676995503637
DLTR,0.019997104829078797
EXPE,0.007456164455142638
JD,0.03955806808993487
KHC,0.036063559126821854
LBTYA,0.0031127184172719813
MXIM,0.11128485357566013
MSFT,0.2444771666863116
MRNA,0.005341694056296691
PCAR,0.04453105869422346
PDD,0.011635916467484245
ULTA,0.013422224357410627
VRTX,0.03475809203803805
XEL,0.03995198806890374
