,0
ATVI,0.04200233149661661
ALGN,0.017477182065576552
LBTYK,0.03343317905887247
MXIM,0.16858943877187835
MSFT,0.4972344626374377
ROST,0.10317984911596817
VRTX,0.056740650495340765
XEL,0.08134290635830943
