number of stocks,2019,2020
10,0.2901370241328429,0.7533721642362768
20,0.16447276283952927,0.5514902628192311
30,0.10900852970120412,0.5082910317686817
40,0.08151557857895164,0.40749328690195796
50,0.06097877950194053,0.3916770832192523
60,0.053225877123610155,0.39179912325082866
70,0.047566609515339975,0.3581579699571652
80,0.045227447460922776,0.3706285957204296
90,0.0449111516842402,0.3686708536103013
100,0.04491115168425075,0.3686708536103225
